Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,2001-10-21 21:00,0.0,-2.1,86,4,270,71.9,38,267,0.8,56,2.4
JCB,2001-10-21 22:00,0.0,-2.8,88,0,270,72.0,38,267,0.7,56,1.8
JCB,2001-10-21 23:00,0.0,-3.8,94,0,270,72.1,38,267,0.7,56,1.8
JCB,2001-10-22 00:00,0.0,-3.8,94,0,270,72.1,38,267,0.7,56,1.8
JCB,2001-10-22 01:00,0.0,-3.8,96,0,270,72.2,38,267,0.7,56,1.8
JCB,2001-10-22 02:00,0.0,-4.6,96,0,270,72.2,38,267,0.7,56,1.8
JCB,2001-10-22 03:00,0.0,-5.3,98,0,270,72.2,38,267,0.7,56,1.8
JCB,2001-10-22 04:00,0.0,-5.7,98,0,270,72.3,38,267,0.7,56,1.8
JCB,2001-10-22 05:00,0.0,-5.7,98,0,270,72.3,38,267,0.7,56,1.8
JCB,2001-10-22 06:00,0.0,-6.0,98,0,270,72.3,38,267,0.7,56,1.8
JCB,2001-10-22 07:00,0.0,-6.8,98,0,270,72.3,38,267,0.7,56,1.8
JCB,2001-10-22 08:00,0.0,-7.1,98,0,270,72.4,38,267,0.7,56,1.8
JCB,2001-10-22 09:00,0.0,-6.8,98,0,270,72.4,38,267,0.7,56,1.8
JCB,2001-10-22 10:00,0.0,-4.9,98,0,270,72.4,38,267,0.7,56,1.8
JCB,2001-10-22 11:00,0.0,-0.7,78,1,270,72.6,38,267,0.7,56,2.0
JCB,2001-10-22 12:00,0.0,3.9,55,5,270,73.3,38,267,0.9,56,2.8
JCB,2001-10-22 13:00,0.0,7.1,31,16,270,74.8,39,269,1.7,57,5.7
JCB,2001-10-22 14:00,0.0,7.8,29,15,270,76.3,39,269,1.8,57,5.9
JCB,2001-10-22 15:00,0.0,7.4,31,18,270,77.6,39,269,2.3,57,7.4
JCB,2001-10-22 16:00,0.0,7.1,31,18,270,78.8,39,269,2.5,57,8.1
JCB,2001-10-22 17:00,0.0,5.7,33,21,270,79.7,39,269,3.2,57,10.0
JCB,2001-10-22 18:00,0.0,4.6,37,11,270,80.4,39,269,2.1,57,6.8
JCB,2001-10-22 19:00,0.0,1.4,49,0,270,80.6,39,269,1.2,57,4.0
JCB,2001-10-22 20:00,0.0,-3.1,63,0,270,80.7,39,269,1.2,57,4.0
JCB,2001-10-22 21:00,0.0,-2.8,63,0,270,80.8,39,269,1.2,57,4.1
JCB,2001-10-22 22:00,0.0,-3.1,67,3,270,80.8,39,269,1.4,57,4.8
JCB,2001-10-22 23:00,0.0,-2.8,71,0,270,80.9,39,269,1.2,57,4.1
JCB,2001-10-23 00:00,0.0,-4.9,78,0,270,80.9,39,269,1.2,57,4.1
JCB,2001-10-23 01:00,0.0,-4.9,88,1,270,80.7,39,269,1.3,57,4.3
JCB,2001-10-23 02:00,0.0,-4.6,96,0,270,80.4,39,269,1.2,57,3.9
JCB,2001-10-23 03:00,0.0,-4.6,96,0,270,80.1,39,269,1.1,57,3.8
JCB,2001-10-23 04:00,0.0,-4.9,94,1,270,79.8,39,269,1.2,57,3.9
JCB,2001-10-23 05:00,0.0,-4.9,94,4,270,79.6,39,269,1.3,57,4.4
JCB,2001-10-23 06:00,0.0,-4.6,94,7,270,79.3,39,269,1.5,57,5.0
JCB,2001-10-23 07:00,0.0,-4.6,94,0,270,79.1,39,269,1.0,57,3.3
JCB,2001-10-23 08:00,0.0,-4.9,96,2,270,78.8,39,269,1.1,57,3.6
JCB,2001-10-23 09:00,0.0,-3.5,92,16,270,78.6,39,269,2.2,57,7.3
JCB,2001-10-23 10:00,0.0,-2.8,90,9,270,78.5,39,269,1.5,57,5.2
JCB,2001-10-23 11:00,0.0,-1.7,88,10,270,78.5,39,269,1.6,57,5.4
JCB,2001-10-23 12:00,0.0,-0.3,80,10,270,78.5,39,269,1.6,57,5.4
JCB,2001-10-23 13:00,0.0,2.1,71,9,270,78.7,39,270,1.6,58,5.3
JCB,2001-10-23 14:00,0.0,3.2,61,12,270,79.0,39,270,1.9,58,6.3
JCB,2001-10-23 15:00,0.0,1.8,75,14,270,79.1,39,270,2.1,58,7.0
JCB,2001-10-23 16:00,0.0,0.7,86,13,270,79.1,39,270,2.0,58,6.7
JCB,2001-10-23 17:00,0.3,-0.7,94,12,270,73.8,39,270,1.3,58,4.4
JCB,2001-10-23 18:00,0.0,-1.4,98,9,270,73.8,39,270,1.1,58,3.7
JCB,2001-10-23 19:00,0.0,-2.1,98,6,270,73.7,39,270,1.0,58,3.1
JCB,2001-10-23 20:00,0.0,-2.4,98,12,270,73.7,39,270,1.3,58,4.4
JCB,2001-10-23 21:00,0.0,-2.4,98,0,270,73.6,39,270,0.7,58,2.0
JCB,2001-10-23 22:00,0.0,-2.8,98,0,270,73.6,39,270,0.7,58,2.0
JCB,2001-10-23 23:00,0.0,-3.1,100,14,270,73.4,39,270,1.4,58,4.8
JCB,2001-10-24 00:00,0.0,-3.1,98,7,270,73.4,39,270,1.0,58,3.2
JCB,2001-10-24 01:00,0.0,-3.5,98,0,270,73.4,39,270,0.7,58,2.0
JCB,2001-10-24 02:00,0.0,-3.5,98,0,270,73.4,39,270,0.7,58,2.0
JCB,2001-10-24 03:00,0.0,-3.1,98,1,270,73.3,39,270,0.7,58,2.1
JCB,2001-10-24 04:00,0.0,-3.5,100,0,270,73.3,39,270,0.7,58,2.0
JCB,2001-10-24 05:00,0.0,-3.1,98,9,270,73.2,39,270,1.1,58,3.6
JCB,2001-10-24 06:00,0.0,-3.8,98,0,270,73.2,39,270,0.7,58,2.0
JCB,2001-10-24 07:00,0.0,-4.2,100,0,270,73.1,39,270,0.7,58,2.0
JCB,2001-10-24 08:00,0.0,-4.9,100,0,270,73.1,39,270,0.7,58,1.9
JCB,2001-10-24 09:00,0.0,-6.0,100,1,270,73.0,39,270,0.7,58,2.1
JCB,2001-10-24 10:00,0.0,-5.7,100,1,270,72.9,39,270,0.7,58,2.1
JCB,2001-10-24 11:00,0.0,-3.1,94,10,270,72.9,39,270,1.1,58,3.8
JCB,2001-10-24 12:00,0.0,-0.7,45,21,270,73.8,39,270,2.1,58,6.9
JCB,2001-10-24 13:00,14.0,0.7,35,19,270,16.5,17,232,0.0,29,0.0
JCB,2001-10-24 14:00,0.0,0.4,33,28,270,20.1,17,232,0.0,29,0.0
JCB,2001-10-24 15:00,0.0,1.1,29,21,270,23.7,17,232,0.0,29,0.0
JCB,2001-10-24 16:00,0.0,1.1,29,31,270,27.5,17,232,0.0,29,0.0
JCB,2001-10-24 17:00,0.0,0.7,33,27,270,31.0,17,232,0.0,29,0.0
JCB,2001-10-24 18:00,0.0,-0.7,35,21,270,34.0,17,232,0.0,29,0.0
JCB,2001-10-24 19:00,0.0,-3.1,53,4,270,35.6,17,232,0.0,29,0.0
JCB,2001-10-24 20:00,0.0,-4.9,67,0,270,36.3,17,232,0.0,29,0.0
JCB,2001-10-24 21:00,0.0,-5.3,75,1,270,37.1,17,232,0.0,29,0.0
JCB,2001-10-24 22:00,0.0,-6.0,82,6,270,37.9,17,232,0.0,29,0.0
JCB,2001-10-24 23:00,0.0,-6.0,84,5,270,38.6,17,232,0.0,29,0.0
JCB,2001-10-25 00:00,0.0,-7.5,92,4,270,39.0,17,232,0.0,29,0.0
JCB,2001-10-25 01:00,0.0,-9.8,92,0,270,39.1,17,232,0.0,29,0.0
JCB,2001-10-25 02:00,0.0,-10.5,98,0,270,39.2,17,232,0.0,29,0.0
JCB,2001-10-25 03:00,0.0,-12.5,98,0,270,39.3,17,232,0.0,29,0.0
JCB,2001-10-25 04:00,0.0,-12.5,96,0,270,39.3,17,232,0.0,29,0.0
JCB,2001-10-25 05:00,0.0,-12.1,96,0,270,39.4,17,232,0.0,29,0.0
JCB,2001-10-25 06:00,0.0,-13.7,92,2,270,39.7,17,232,0.0,29,0.0
JCB,2001-10-25 07:00,0.0,-14.9,90,0,270,39.8,17,232,0.0,29,0.0
JCB,2001-10-25 08:00,0.0,-15.7,92,0,270,40.0,17,232,0.0,29,0.0
JCB,2001-10-25 09:00,0.0,-14.9,96,0,270,40.1,17,232,0.0,29,0.0
JCB,2001-10-25 10:00,0.0,-9.4,98,2,270,40.2,17,232,0.0,29,0.0
JCB,2001-10-25 11:00,0.0,-5.3,69,8,270,41.4,17,232,0.1,29,0.1
JCB,2001-10-25 12:00,0.0,-1.0,51,0,270,42.5,17,232,0.1,29,0.1
JCB,2001-10-25 13:00,0.0,0.7,49,13,270,44.7,18,232,0.2,30,0.2
JCB,2001-10-25 14:00,1.0,0.7,51,19,270,37.5,18,232,0.1,30,0.1
JCB,2001-10-25 15:00,0.0,1.1,49,14,270,39.9,18,232,0.1,30,0.1
JCB,2001-10-25 16:00,0.0,1.8,45,8,270,42.2,18,232,0.1,30,0.1
JCB,2001-10-25 17:00,0.0,2.1,29,9,270,44.8,18,232,0.1,30,0.1
JCB,2001-10-25 18:00,0.0,-1.7,43,4,270,46.5,18,232,0.1,30,0.1
JCB,2001-10-25 19:00,0.0,-4.2,69,6,270,47.6,18,232,0.2,30,0.2
JCB,2001-10-25 20:00,0.0,-5.7,82,0,270,48.0,18,232,0.1,30,0.1
JCB,2001-10-25 21:00,0.0,-8.3,92,0,270,48.1,18,232,0.1,30,0.2
JCB,2001-10-25 22:00,0.0,-9.8,88,1,270,48.4,18,232,0.1,30,0.2
JCB,2001-10-25 23:00,0.0,-9.0,94,1,270,48.6,18,232,0.1,30,0.2
JCB,2001-10-26 00:00,0.0,-9.0,88,4,270,48.9,18,232,0.2,30,0.2
JCB,2001-10-26 01:00,0.0,-10.5,94,0,270,49.1,18,232,0.1,30,0.2
JCB,2001-10-26 02:00,0.0,-12.5,96,1,270,49.2,18,232,0.2,30,0.2
JCB,2001-10-26 03:00,0.0,-12.9,94,3,270,49.3,18,232,0.2,30,0.2
JCB,2001-10-26 04:00,0.0,-13.3,94,0,270,49.4,18,232,0.2,30,0.2
JCB,2001-10-26 05:00,0.0,-13.3,96,0,270,49.5,18,232,0.2,30,0.2
JCB,2001-10-26 06:00,0.0,-13.7,94,0,270,49.6,18,232,0.2,30,0.2
JCB,2001-10-26 07:00,0.0,-13.3,96,3,270,49.7,18,232,0.2,30,0.2
JCB,2001-10-26 08:00,0.0,-13.7,94,0,270,49.8,18,232,0.2,30,0.2
JCB,2001-10-26 09:00,0.0,-12.1,96,2,270,50.0,18,232,0.2,30,0.2
JCB,2001-10-26 10:00,0.0,-10.1,94,5,270,50.2,18,232,0.2,30,0.3
JCB,2001-10-26 11:00,0.0,-5.3,86,4,270,50.6,18,232,0.2,30,0.3
JCB,2001-10-26 12:00,0.0,0.4,73,5,270,51.7,18,232,0.3,30,0.3
JCB,2001-10-26 13:00,0.0,13.9,31,22,270,55.9,19,236,0.9,32,1.5
JCB,2001-10-26 14:00,0.0,13.1,35,32,270,59.9,19,236,2.0,32,4.5
JCB,2001-10-26 15:00,0.0,12.4,37,45,270,63.6,19,236,4.5,32,9.4
JCB,2001-10-26 16:00,0.0,12.8,37,44,270,67.0,19,236,5.0,32,10.2
JCB,2001-10-26 17:00,0.0,12.1,35,47,270,70.1,19,236,5.9,32,11.8
JCB,2001-10-26 18:00,0.0,10.6,39,49,270,72.5,19,236,6.7,32,13.0
JCB,2001-10-26 19:00,0.0,9.2,41,54,270,74.5,19,236,7.9,32,14.8
JCB,2001-10-26 20:00,0.0,9.2,45,46,270,76.0,19,236,7.5,32,14.3
JCB,2001-10-26 21:00,0.0,8.5,47,46,270,77.3,19,236,8.2,32,15.3
JCB,2001-10-26 22:00,0.0,8.1,49,44,270,78.3,19,236,8.5,32,15.7
JCB,2001-10-26 23:00,0.0,7.8,53,40,270,79.1,19,236,7.8,32,14.7
JCB,2001-10-27 00:00,0.0,7.4,55,26,270,79.7,19,236,4.1,32,8.7
JCB,2001-10-27 01:00,0.0,6.4,59,8,270,80.0,19,236,1.7,32,3.7
JCB,2001-10-27 02:00,0.0,5.7,69,8,270,80.2,19,236,1.7,32,3.8
JCB,2001-10-27 03:00,0.0,4.9,75,8,270,80.3,19,236,1.7,32,3.8
JCB,2001-10-27 04:00,0.0,2.8,84,0,270,80.3,19,236,1.2,32,2.3
JCB,2001-10-27 05:00,0.0,-0.3,82,12,270,80.3,19,236,2.1,32,4.7
JCB,2001-10-27 06:00,0.0,-1.0,82,12,270,80.3,19,236,2.1,32,4.7
JCB,2001-10-27 07:00,0.0,-1.0,84,0,270,80.2,19,236,1.2,32,2.3
JCB,2001-10-27 08:00,0.0,-1.0,82,0,270,80.2,19,236,1.2,32,2.3
JCB,2001-10-27 09:00,0.0,-1.0,80,0,270,80.3,19,236,1.2,32,2.3
JCB,2001-10-27 10:00,0.0,-0.3,76,0,270,80.3,19,236,1.2,32,2.3
JCB,2001-10-27 11:00,0.0,0.4,63,10,270,80.5,19,236,2.0,32,4.3
JCB,2001-10-27 12:00,0.0,0.4,65,11,270,80.6,19,236,2.1,32,4.6
JCB,2001-10-27 13:00,0.0,0.7,65,6,270,80.7,19,236,1.7,32,3.6
JCB,2001-10-27 14:00,0.0,1.4,67,12,270,80.8,19,236,2.3,32,5.0
JCB,2001-10-27 15:00,0.0,0.4,78,17,270,80.8,19,236,2.9,32,6.4
JCB,2001-10-27 16:00,0.0,-1.0,94,11,270,80.4,19,236,2.1,32,4.6
JCB,2001-10-27 17:00,0.0,-1.4,92,2,270,80.2,19,236,1.3,32,2.6
JCB,2001-10-27 18:00,0.0,-2.4,100,5,270,79.5,19,236,1.4,32,2.9
JCB,2001-10-27 19:00,0.0,-2.4,98,9,270,79.0,19,236,1.6,32,3.5
JCB,2001-10-27 20:00,0.0,-2.4,96,6,270,78.7,19,236,1.4,32,2.8
JCB,2001-10-27 21:00,0.0,-3.5,94,0,270,78.5,19,236,1.0,32,1.7
JCB,2001-10-27 22:00,0.0,-3.8,98,3,270,78.2,19,236,1.1,32,2.1
JCB,2001-10-27 23:00,0.0,-4.9,98,0,270,77.9,19,236,0.9,32,1.6
JCB,2001-10-28 00:00,0.0,-6.0,98,2,270,77.6,19,236,1.0,32,1.8
JCB,2001-10-28 01:00,0.0,-8.6,98,2,270,77.4,19,236,1.0,32,1.7
JCB,2001-10-28 02:00,0.0,-7.5,96,9,270,77.1,19,236,1.4,32,2.9
JCB,2001-10-28 03:00,0.0,-9.0,92,8,270,77.0,19,236,1.3,32,2.7
JCB,2001-10-28 04:00,0.0,-9.8,88,9,270,77.1,19,236,1.4,32,2.9
JCB,2001-10-28 05:00,0.0,-10.5,88,11,270,77.1,19,236,1.5,32,3.2
JCB,2001-10-28 06:00,0.0,-11.3,88,2,270,77.1,19,236,1.0,32,1.7
JCB,2001-10-28 07:00,0.0,-11.7,84,16,270,77.1,19,236,2.0,32,4.3
JCB,2001-10-28 08:00,0.0,-11.7,82,17,270,77.2,19,236,2.1,32,4.6
JCB,2001-10-28 09:00,0.0,-9.8,76,16,270,77.2,19,236,2.0,32,4.4
JCB,2001-10-28 10:00,0.0,-6.8,67,27,270,77.5,19,236,3.5,32,7.6
JCB,2001-10-28 11:00,0.0,-5.3,63,28,270,77.7,19,236,3.8,32,8.1
JCB,2001-10-28 12:00,0.0,-3.5,61,24,270,78.0,19,236,3.2,32,6.9
JCB,2001-10-28 13:00,0.3,-1.7,57,21,270,73.5,19,237,2.0,32,4.5
JCB,2001-10-28 14:00,0.0,-0.7,55,19,270,74.2,19,237,1.9,32,4.2
JCB,2001-10-28 15:00,0.0,-0.3,49,15,270,74.9,19,237,1.6,32,3.5
JCB,2001-10-28 16:00,0.0,0.0,43,9,270,75.6,19,237,1.2,32,2.5
JCB,2001-10-28 17:00,0.0,-3.5,65,4,270,75.9,19,237,1.0,32,1.7
JCB,2001-10-28 18:00,0.0,-4.6,75,0,270,76.0,19,237,0.8,32,1.0
JCB,2001-10-28 19:00,0.0,-6.0,84,1,270,76.0,19,237,0.9,32,1.3
JCB,2001-10-28 20:00,0.0,-7.1,84,1,270,76.1,19,237,0.9,32,1.3
JCB,2001-10-28 21:00,0.0,-9.4,88,3,270,76.1,19,237,1.0,32,1.6
JCB,2001-10-28 22:00,0.0,-7.5,78,0,270,76.2,19,237,0.8,32,1.1
JCB,2001-10-28 23:00,0.0,-7.9,76,3,270,76.3,19,237,1.0,32,1.7
JCB,2001-10-29 00:00,0.0,-6.4,69,31,270,76.5,19,237,4.0,32,8.6
JCB,2001-10-29 01:00,0.0,-6.0,67,27,270,76.8,19,237,3.3,32,7.3
JCB,2001-10-29 02:00,0.0,-6.4,69,29,270,77.0,19,237,3.8,32,8.1
JCB,2001-10-29 03:00,0.0,-5.7,67,28,270,77.3,19,237,3.6,32,7.9
JCB,2001-10-29 04:00,0.0,-6.4,71,28,270,77.5,19,237,3.7,32,8.0
JCB,2001-10-29 05:00,0.0,-6.8,73,24,270,77.6,19,237,3.1,32,6.7
JCB,2001-10-29 06:00,0.0,-6.0,69,20,270,77.8,19,237,2.5,32,5.6
JCB,2001-10-29 07:00,0.0,-5.3,67,19,270,77.9,19,237,2.4,32,5.4
JCB,2001-10-29 08:00,0.0,-4.6,61,27,270,78.2,19,237,3.7,32,8.0
JCB,2001-10-29 09:00,0.0,-4.2,63,14,270,78.4,19,237,2.0,32,4.4
JCB,2001-10-29 10:00,0.0,-3.8,59,19,270,78.7,19,237,2.6,32,5.8
JCB,2001-10-29 11:00,0.0,-0.3,45,23,270,79.2,19,237,3.4,32,7.3
JCB,2001-10-29 12:00,0.0,1.8,41,25,270,79.9,19,237,4.0,32,8.5
JCB,2001-10-29 13:00,0.5,3.9,33,16,270,71.0,20,238,1.4,33,3.1
JCB,2001-10-29 14:00,0.5,4.2,35,20,270,64.1,20,238,1.4,33,3.0
JCB,2001-10-29 15:00,0.0,4.6,35,29,270,66.3,20,238,2.4,33,5.4
JCB,2001-10-29 16:00,0.0,4.6,33,24,270,68.3,20,238,2.0,33,4.4
JCB,2001-10-29 17:00,0.0,2.1,51,14,270,69.5,20,238,1.2,33,2.6
JCB,2001-10-29 18:00,0.0,-1.4,63,0,270,69.8,20,238,0.6,33,0.8
JCB,2001-10-29 19:00,0.0,-3.5,75,1,270,70.1,20,238,0.7,33,0.8
JCB,2001-10-29 20:00,0.0,3.2,33,24,270,71.7,20,238,2.2,33,5.0
JCB,2001-10-29 21:00,0.0,3.2,29,31,270,73.4,20,238,3.4,33,7.4
JCB,2001-10-29 22:00,0.0,3.5,29,26,270,74.9,20,238,2.8,33,6.3
JCB,2001-10-29 23:00,0.0,3.9,27,33,270,76.4,20,238,4.4,33,9.4
JCB,2001-10-30 00:00,0.0,3.5,31,36,270,77.6,20,238,5.6,33,11.5
JCB,2001-10-30 01:00,0.0,2.5,35,31,270,78.6,20,238,4.7,33,10.0
JCB,2001-10-30 02:00,0.0,3.2,33,25,270,79.5,20,238,3.8,33,8.3
JCB,2001-10-30 03:00,0.0,3.5,33,18,270,80.3,20,238,2.9,33,6.5
JCB,2001-10-30 04:00,0.0,2.1,37,9,270,80.8,20,238,2.0,33,4.4
JCB,2001-10-30 05:00,0.0,0.7,45,3,270,81.1,20,238,1.5,33,3.2
JCB,2001-10-30 06:00,0.0,0.0,41,7,270,81.5,20,238,1.9,33,4.2
JCB,2001-10-30 07:00,0.0,-0.3,47,11,270,81.7,20,238,2.4,33,5.4
JCB,2001-10-30 08:00,0.0,-0.7,51,4,270,81.9,20,238,1.7,33,3.8
JCB,2001-10-30 09:00,0.0,2.1,37,9,270,82.3,20,238,2.3,33,5.2
JCB,2001-10-30 10:00,0.0,0.7,51,18,270,82.5,20,238,3.7,33,8.2
JCB,2001-10-30 11:00,0.0,3.5,37,13,270,82.9,20,238,3.1,33,6.8
JCB,2001-10-30 12:00,0.0,3.9,37,20,270,83.3,20,238,4.6,33,9.8
JCB,2001-10-30 13:00,0.0,4.9,33,30,270,83.9,20,240,8.2,34,15.7
JCB,2001-10-30 14:00,0.0,5.3,31,30,270,84.4,20,240,8.8,34,16.6
JCB,2001-10-30 15:00,0.0,6.4,35,22,270,84.8,20,240,6.2,34,12.7
JCB,2001-10-30 16:00,0.0,6.7,39,19,270,85.1,20,240,5.6,34,11.6
JCB,2001-10-30 17:00,0.0,5.7,49,21,270,85.2,20,240,6.2,34,12.7
JCB,2001-10-30 18:00,0.0,4.6,55,16,270,85.2,20,240,4.9,34,10.4
JCB,2001-10-30 19:00,0.0,1.1,65,0,270,85.2,20,240,2.2,34,4.9
JCB,2001-10-30 20:00,0.0,-1.4,78,0,270,85.0,20,240,2.1,34,4.8
JCB,2001-10-30 21:00,0.0,-3.1,84,1,270,84.7,20,240,2.1,34,4.8
JCB,2001-10-30 22:00,0.0,-3.5,86,1,270,84.3,20,240,2.0,34,4.6
JCB,2001-10-30 23:00,0.0,-3.1,86,7,270,84.0,20,240,2.6,34,5.9